id,timestamp,datetime,nonce,symbol,trade_priority,ask_price,ask_volume,bid_price,bid_volume
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,26,34518.05,0.028978,34504.01,0.306207
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,27,34518.63,0.02749,34504.0,0.1407
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,28,34519.37,0.115832,34503.51,0.57
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,29,34519.67,0.049808,34503.46,0.001741
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,30,34520.0,0.083,34503.45,0.067352
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,31,34520.98,0.028992,34503.02,0.003482
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,32,34521.5,0.011611,34502.79,0.12
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,33,34521.79,6.2e-05,34502.67,0.079999
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,34,34521.92,0.104363,34502.66,0.028983
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,35,34522.69,0.029018,34502.49,0.084427
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,36,34523.0,0.467966,34502.47,0.014411
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,37,34523.1,1.735777,34502.22,0.12
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,38,34523.11,0.057932,34502.0,0.1407
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,39,34523.3,2.9002,34501.98,0.057
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,40,34523.57,1.159469,34501.97,0.079999
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,41,34523.95,0.015119,34501.29,0.342003
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,42,34526.08,0.274093,34501.28,0.57
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,43,34526.17,0.289525,34501.15,0.115894
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,44,34526.77,0.456819,34500.87,0.003
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,45,34527.4,0.3,34500.08,0.079999
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,46,34529.38,0.041283,34500.0,0.1407
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,47,34530.0,0.081,34499.87,0.155795
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,48,34530.71,6.4e-05,34499.52,0.044432
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,49,34531.15,0.010614,34499.46,0.031426
0,1698711261523,2023-10-31T00:14:21.523Z,,BTC/USDT,50,34531.98,0.382487,34499.39,0.109692
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,1,34509.15,0.12998,34509.14,1.787571
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,2,34509.39,0.022973,34508.79,0.007372
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,3,34510.0,0.2217,34508.57,0.12
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,4,34511.55,0.002878,34508.46,0.030122
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,5,34512.0,0.1407,34508.45,0.180144
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,6,34513.03,0.05,34508.44,0.519718
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,7,34513.2,0.342005,34508.43,0.115869
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,8,34513.23,0.57,34508.0,0.1407
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,9,34513.82,0.03,34507.88,0.12
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,10,34514.0,0.1407,34507.76,0.166897
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,11,34514.48,0.162209,34507.75,0.05
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,12,34514.49,0.342005,34507.28,0.028992
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,13,34514.66,0.072865,34507.22,0.023517
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,14,34514.67,0.003,34506.23,0.101223
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,15,34514.94,0.004915,34506.22,0.168699
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,16,34514.95,0.57,34506.0,0.1407
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,17,34515.2,0.014605,34505.89,0.016556
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,18,34515.71,0.022,34505.57,0.08278
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,19,34516.14,0.394141,34505.56,0.088534
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,20,34516.15,0.656898,34505.53,0.079999
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,21,34516.29,0.044465,34505.2,0.021231
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,22,34516.76,0.028977,34505.19,0.004656
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,23,34517.3,0.011186,34504.89,0.56
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,24,34517.45,0.031076,34504.66,0.044728
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,25,34518.05,0.028978,34504.17,0.028977
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,26,34518.63,0.02749,34504.01,0.306207
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,27,34519.36,0.069499,34504.0,0.1407
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,28,34519.37,0.115832,34503.51,0.57
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,29,34520.0,0.083,34503.46,0.001741
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,30,34520.98,0.028992,34503.45,0.067352
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,31,34521.5,0.011611,34503.02,0.003482
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,32,34521.79,6.2e-05,34502.79,0.12
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,33,34521.91,0.062618,34502.67,0.079999
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,34,34521.92,0.104363,34502.66,0.028983
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,35,34522.69,0.029018,34502.49,0.084427
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,36,34523.0,0.467966,34502.47,0.014411
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,37,34523.1,1.735777,34502.22,0.12
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,38,34523.11,0.057932,34502.0,0.1407
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,39,34523.3,2.9002,34501.98,0.057
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,40,34523.57,1.159469,34501.97,0.079999
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,41,34523.95,0.015119,34501.29,0.342003
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,42,34526.08,0.274093,34501.28,0.57
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,43,34526.17,0.289525,34501.15,0.115894
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,44,34526.77,0.456819,34500.87,0.003
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,45,34527.4,0.3,34500.08,0.079999
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,46,34529.38,0.041283,34500.0,0.1407
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,47,34530.0,0.081,34499.87,0.155795
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,48,34530.71,6.4e-05,34499.52,0.044432
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,49,34531.15,0.010614,34499.46,0.031426
1,1698711261543,2023-10-31T00:14:21.543Z,,BTC/USDT,50,34531.98,0.382487,34499.39,0.109692
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,1,34509.15,0.12998,34509.14,1.787571
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,2,34509.39,0.022973,34508.79,0.007372
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,3,34510.0,0.2217,34508.57,0.12
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,4,34511.55,0.002878,34508.46,0.030122
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,5,34512.0,0.1407,34508.45,0.180144
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,6,34513.03,0.05,34508.44,0.519718
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,7,34513.19,0.000231,34508.43,0.115869
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,8,34513.2,0.342005,34508.0,0.1407
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,9,34513.23,0.57,34507.88,0.12
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,10,34513.82,0.03,34507.76,0.166897
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,11,34514.0,0.1407,34507.75,0.05
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,12,34514.48,0.162209,34507.28,0.028992
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,13,34514.49,0.342005,34507.22,0.023517
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,14,34514.66,0.072865,34506.23,0.101223
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,15,34514.67,0.003,34506.22,0.168699
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,16,34514.94,0.004915,34506.0,0.1407
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,17,34514.95,0.57,34505.89,0.016556
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,18,34515.2,0.014605,34505.57,0.08278
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,19,34515.71,0.022,34505.56,0.088534
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,20,34516.14,0.394141,34505.53,0.079999
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,21,34516.15,0.656898,34505.2,0.021231
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,22,34516.29,0.044465,34505.19,0.004656
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,23,34516.76,0.028977,34504.89,0.56
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,24,34517.3,0.011186,34504.66,0.044728
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,25,34517.45,0.031076,34504.17,0.028977
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,26,34518.05,0.028978,34504.01,0.306207
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,27,34518.63,0.02749,34504.0,0.1407
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,28,34519.36,0.069499,34503.51,0.57
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,29,34519.37,0.115832,34503.46,0.001741
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,30,34520.0,0.083,34503.45,0.067352
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,31,34520.98,0.028992,34503.02,0.003482
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,32,34521.5,0.011611,34502.79,0.12
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,33,34521.79,6.2e-05,34502.67,0.079999
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,34,34521.91,0.062618,34502.66,0.028983
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,35,34521.92,0.104363,34502.49,0.084427
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,36,34522.69,0.029018,34502.47,0.014411
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,37,34523.0,0.467966,34502.22,0.12
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,38,34523.1,1.735777,34502.0,0.1407
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,39,34523.11,0.057932,34501.98,0.057
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,40,34523.3,2.9002,34501.97,0.079999
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,41,34523.57,1.159469,34501.29,0.342003
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,42,34523.95,0.015119,34501.28,0.57
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,43,34526.08,0.274093,34501.15,0.115894
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,44,34526.17,0.289525,34500.87,0.003
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,45,34526.77,0.456819,34500.08,0.079999
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,46,34527.4,0.3,34500.0,0.1407
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,47,34529.38,0.041283,34499.87,0.155795
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,48,34530.0,0.081,34499.52,0.044432
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,49,34530.71,6.4e-05,34499.46,0.031426
2,1698711261562,2023-10-31T00:14:21.562Z,,BTC/USDT,50,34531.15,0.010614,34499.39,0.109692
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,1,34509.15,0.12998,34509.14,1.787571
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,2,34509.39,0.022973,34508.79,0.007372
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,3,34510.0,0.2217,34508.57,0.12
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,4,34511.55,0.002878,34508.46,0.030122
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,5,34512.0,0.1407,34508.45,0.180144
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,6,34512.01,0.115857,34508.44,0.519718
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,7,34513.03,0.05,34508.43,0.115869
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,8,34513.19,0.000231,34508.0,0.1407
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,9,34513.2,0.342005,34507.88,0.12
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,10,34513.23,0.57,34507.76,0.166897
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,11,34513.82,0.03,34507.75,0.05
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,12,34514.0,0.1407,34507.28,0.028992
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,13,34514.48,0.162209,34507.22,0.023517
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,14,34514.49,0.342005,34506.23,0.101223
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,15,34514.66,0.072865,34506.22,0.168699
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,16,34514.67,0.003,34506.0,0.1407
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,17,34514.94,0.004915,34505.89,0.016556
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,18,34514.95,0.57,34505.57,0.08278
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,19,34515.2,0.014605,34505.56,0.088534
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,20,34515.71,0.022,34505.53,0.079999
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,21,34516.14,0.394141,34505.2,0.021231
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,22,34516.15,0.656898,34505.19,0.004656
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,23,34516.29,0.044465,34504.89,0.56
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,24,34516.76,0.028977,34504.66,0.044728
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,25,34517.3,0.011186,34504.17,0.028977
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,26,34517.45,0.031076,34504.01,0.306207
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,27,34518.05,0.028978,34504.0,0.1407
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,28,34518.63,0.02749,34503.51,0.57
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,29,34519.36,0.069499,34503.46,0.001741
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,30,34519.37,0.115832,34503.45,0.067352
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,31,34520.0,0.083,34503.02,0.003482
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,32,34520.98,0.028992,34502.79,0.12
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,33,34521.5,0.011611,34502.67,0.079999
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,34,34521.79,6.2e-05,34502.66,0.028983
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,35,34521.91,0.062618,34502.49,0.084427
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,36,34521.92,0.104363,34502.47,0.014411
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,37,34522.69,0.029018,34502.22,0.12
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,38,34523.0,0.467966,34502.0,0.1407
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,39,34523.1,1.735777,34501.98,0.057
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,40,34523.11,0.057932,34501.97,0.079999
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,41,34523.3,2.9002,34501.29,0.342003
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,42,34523.57,1.159469,34501.28,0.57
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,43,34523.95,0.015119,34501.15,0.115894
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,44,34526.08,0.274093,34500.87,0.003
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,45,34526.17,0.289525,34500.08,0.079999
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,46,34526.77,0.456819,34500.0,0.1407
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,47,34527.4,0.3,34499.87,0.155795
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,48,34529.38,0.041283,34499.52,0.044432
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,49,34530.0,0.081,34499.46,0.031426
3,1698711261643,2023-10-31T00:14:21.643Z,,BTC/USDT,50,34530.71,6.4e-05,34499.39,0.109692
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,1,34509.15,0.12998,34509.14,1.787571
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,2,34509.39,0.022973,34508.79,0.007372
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,3,34510.0,0.2217,34508.57,0.12
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,4,34511.55,0.002878,34508.46,0.030122
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,5,34512.0,0.1407,34508.45,0.180144
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,6,34512.01,0.115857,34508.44,0.519718
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,7,34513.03,0.05,34508.43,0.115869
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,8,34513.2,0.342005,34508.0,0.1407
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,9,34513.23,0.57,34507.88,0.12
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,10,34513.82,0.03,34507.76,0.166897
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,11,34514.0,0.1407,34507.75,0.05
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,12,34514.48,0.162209,34507.28,0.028992
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,13,34514.49,0.342005,34507.22,0.023517
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,14,34514.66,0.072865,34506.23,0.101223
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,15,34514.67,0.003,34506.22,0.168699
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,16,34514.94,0.004915,34506.0,0.1407
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,17,34514.95,0.57,34505.89,0.016556
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,18,34515.2,0.014605,34505.57,0.08278
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,19,34515.71,0.022,34505.56,0.088534
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,20,34516.14,0.394141,34505.53,0.079999
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,21,34516.15,0.656898,34505.2,0.021231
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,22,34516.29,0.044465,34505.19,0.004656
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,23,34516.76,0.028977,34504.89,0.56
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,24,34517.3,0.011186,34504.66,0.044728
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,25,34517.45,0.031076,34504.17,0.028977
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,26,34518.05,0.028978,34504.01,0.306207
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,27,34518.63,0.02749,34504.0,0.1407
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,28,34519.36,0.069499,34503.51,0.57
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,29,34519.37,0.115832,34503.46,0.001741
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,30,34520.0,0.083,34503.45,0.067352
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,31,34520.98,0.028992,34503.02,0.003482
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,32,34521.5,0.011611,34502.79,0.12
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,33,34521.79,6.2e-05,34502.67,0.079999
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,34,34521.91,0.062618,34502.66,0.028983
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,35,34521.92,0.104363,34502.49,0.084427
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,36,34522.69,0.029018,34502.47,0.014411
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,37,34523.0,0.467966,34502.22,0.12
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,38,34523.1,1.735777,34502.0,0.1407
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,39,34523.11,0.057932,34501.98,0.057
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,40,34523.3,2.9002,34501.97,0.079999
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,41,34523.57,1.159469,34501.29,0.342003
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,42,34523.95,0.015119,34501.28,0.57
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,43,34526.08,0.274093,34501.15,0.115894
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,44,34526.17,0.289525,34500.87,0.003
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,45,34526.77,0.456819,34500.08,0.079999
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,46,34527.4,0.3,34500.0,0.1407
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,47,34529.38,0.041283,34499.87,0.155795
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,48,34530.0,0.081,34499.52,0.044432
4,1698711261683,2023-10-31T00:14:21.683Z,,BTC/USDT,49,34530.71,6.4e-05,34499.46,0.031426
