id,timestamp,datetime,nonce,symbol,trade_priority,ask_price,ask_volume,bid_price,bid_volume
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,43,26511.94,0.119511,26494.22,0.07542
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,44,26511.97,0.00075,26493.97,0.00075
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,45,26511.99,0.110948,26493.76,0.55034
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,46,26512.0,0.1849,26493.56,0.880564
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,47,26512.55,0.377179,26493.05,0.387
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,48,26512.81,1.131752,26493.03,0.474314
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,49,26512.86,0.187512,26493.01,0.039394
0,1692832940211,2023-08-23T23:22:20.211Z,,BTC/USDT,50,26513.97,0.00075,26492.25,0.679197
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,1,26502.01,1.097934,26502.0,3.93771
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,2,26502.59,0.616622,26501.97,0.00075
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,3,26503.0,0.05,26501.3,0.05
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,4,26503.03,0.015093,26500.52,0.390009
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,5,26503.98,0.001132,26500.51,0.65
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,6,26503.99,0.110941,26500.45,0.378466
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,7,26504.0,0.1849,26500.44,0.001
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,8,26504.01,0.029583,26500.0,0.002
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,9,26504.05,0.12,26499.97,0.00075
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,10,26504.2,0.03,26499.16,0.016422
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,11,26505.2,0.754268,26498.94,0.65
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,12,26505.26,0.568839,26498.93,0.153565
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,13,26505.27,0.156983,26498.79,0.629958
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,14,26505.28,0.000141,26498.69,0.036
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,15,26505.38,0.05,26498.4,0.8716
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,16,26505.58,0.94805,26498.37,0.011246
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,17,26505.65,0.01,26497.98,0.157151
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,18,26505.73,0.12,26497.97,0.00075
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,19,26505.97,0.00075,26497.84,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,20,26506.0,0.1849,26497.64,0.018054
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,21,26506.48,0.011327,26497.58,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,22,26506.56,0.550571,26497.32,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,23,26506.57,0.91761,26497.22,0.001132
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,24,26506.77,0.849008,26497.21,0.176
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,25,26506.95,0.05,26497.1,0.055698
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,26,26507.17,0.030381,26497.06,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,27,26507.57,0.524298,26496.8,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,28,26507.58,0.87382,26496.79,0.55057
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,29,26507.97,0.00112,26496.78,0.91761
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,30,26508.0,0.1849,26496.66,0.196809
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,31,26508.41,0.284595,26496.54,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,32,26508.42,0.474314,26496.43,0.10245
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,33,26508.44,0.056038,26496.28,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,34,26508.82,0.18895,26496.02,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,35,26509.1,0.001132,26495.97,0.00075
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,36,26509.52,0.18895,26495.8,0.568833
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,37,26509.76,0.173,26495.79,0.94805
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,38,26509.96,0.161203,26495.76,0.18895
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,39,26509.97,0.00075,26495.67,0.015033
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,40,26510.0,0.1849,26495.66,0.754268
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,41,26510.29,0.18895,26495.59,0.017238
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,42,26510.36,0.019705,26494.51,0.001132
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,43,26511.04,0.18895,26494.22,0.07542
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,44,26511.32,0.075646,26493.97,0.00075
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,45,26511.7,0.104145,26493.76,0.55034
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,46,26511.97,0.00075,26493.56,0.880564
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,47,26511.99,0.110948,26493.05,0.387
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,48,26512.0,0.1849,26493.03,0.474314
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,49,26512.55,0.377179,26493.01,0.039394
1,1692832940430,2023-08-23T23:22:20.430Z,,BTC/USDT,50,26512.81,1.131752,26492.25,0.679197
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,1,26502.01,1.097934,26502.0,3.724122
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,2,26502.59,0.616622,26501.97,0.00075
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,3,26503.0,0.05,26501.3,0.05
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,4,26503.03,0.015093,26500.46,0.227082
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,5,26503.98,0.001132,26500.45,0.378466
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,6,26503.99,0.110941,26500.44,0.001
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,7,26504.0,0.1849,26500.0,0.002
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,8,26504.01,0.029583,26499.97,0.00075
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,9,26504.05,0.12,26499.16,0.016422
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,10,26504.2,0.03,26498.94,0.65
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,11,26505.2,0.754268,26498.93,0.153565
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,12,26505.26,0.568839,26498.79,0.629958
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,13,26505.27,0.156983,26498.69,0.036
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,14,26505.28,0.000141,26498.4,0.8716
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,15,26505.38,0.05,26498.37,0.011246
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,16,26505.58,0.94805,26498.36,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,17,26505.65,0.01,26498.1,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,18,26505.73,0.12,26497.98,0.157151
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,19,26505.97,0.00075,26497.97,0.00075
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,20,26506.0,0.1849,26497.84,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,21,26506.48,0.011327,26497.64,0.018054
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,22,26506.56,0.550571,26497.58,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,23,26506.57,0.91761,26497.32,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,24,26506.77,0.849008,26497.22,0.001132
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,25,26506.95,0.05,26497.21,0.176
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,26,26507.17,0.030381,26497.1,0.055698
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,27,26507.57,0.524298,26497.06,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,28,26507.58,0.87382,26496.8,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,29,26507.94,0.075646,26496.79,0.55057
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,30,26507.97,0.00112,26496.78,0.91761
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,31,26508.0,0.1849,26496.66,0.196809
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,32,26508.17,0.18895,26496.54,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,33,26508.41,0.284595,26496.43,0.10245
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,34,26508.42,0.474314,26496.28,0.18895
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,35,26508.43,0.18895,26495.97,0.00075
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,36,26508.44,0.056038,26495.8,0.568833
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,37,26508.82,0.18895,26495.79,0.94805
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,38,26509.1,0.001132,26495.67,0.015033
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,39,26509.52,0.18895,26495.66,0.754268
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,40,26509.76,0.173,26495.59,0.017238
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,41,26509.96,0.161203,26494.51,0.001132
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,42,26509.97,0.00075,26494.22,0.07542
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,43,26510.0,0.1849,26493.97,0.00075
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,44,26510.29,0.18895,26493.76,0.55034
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,45,26510.36,0.019705,26493.56,0.880564
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,46,26511.04,0.18895,26493.05,0.387
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,47,26511.7,0.104145,26493.03,0.474314
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,48,26511.76,0.18895,26493.01,0.039394
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,49,26511.97,0.00075,26492.78,0.080135
2,1692832940751,2023-08-23T23:22:20.751Z,,BTC/USDT,50,26512.0,0.1849,26492.25,0.679197
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,1,26502.01,1.097934,26502.0,3.724122
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,2,26502.59,0.616622,26501.97,0.00075
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,3,26503.0,0.05,26501.3,0.05
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,4,26503.03,0.015093,26500.46,0.227082
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,5,26503.98,0.001132,26500.45,0.378466
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,6,26503.99,0.110941,26500.44,0.001
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,7,26504.0,0.1849,26500.0,0.002
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,8,26504.01,0.029583,26499.97,0.00075
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,9,26504.05,0.12,26499.16,0.016422
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,10,26504.2,0.03,26498.94,0.65
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,11,26505.2,0.754268,26498.93,0.153565
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,12,26505.26,0.568839,26498.79,0.629958
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,13,26505.27,0.156983,26498.69,0.036
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,14,26505.28,0.000141,26498.4,0.8716
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,15,26505.38,0.05,26498.37,0.011246
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,16,26505.58,0.94805,26498.36,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,17,26505.65,0.01,26498.1,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,18,26505.73,0.12,26497.98,0.157151
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,19,26505.97,0.00075,26497.97,0.00075
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,20,26506.0,0.1849,26497.84,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,21,26506.48,0.011327,26497.64,0.018054
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,22,26506.56,0.550571,26497.58,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,23,26506.57,0.91761,26497.32,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,24,26506.77,0.849008,26497.22,0.001132
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,25,26506.95,0.05,26497.21,0.176
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,26,26507.17,0.030381,26497.1,0.055698
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,27,26507.57,0.524298,26497.06,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,28,26507.58,0.87382,26496.8,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,29,26507.91,0.18895,26496.79,0.55057
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,30,26507.94,0.075646,26496.78,0.91761
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,31,26507.97,0.00112,26496.66,0.196809
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,32,26508.0,0.1849,26496.54,0.18895
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,33,26508.17,0.18895,26496.43,0.10245
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,34,26508.41,0.284595,26495.97,0.00075
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,35,26508.42,0.474314,26495.8,0.568833
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,36,26508.43,0.18895,26495.79,0.94805
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,37,26508.44,0.056038,26495.67,0.015033
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,38,26508.82,0.18895,26495.66,0.754268
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,39,26509.1,0.001132,26495.59,0.017238
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,40,26509.52,0.18895,26494.51,0.001132
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,41,26509.76,0.173,26494.22,0.07542
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,42,26509.96,0.161203,26493.97,0.00075
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,43,26509.97,0.00075,26493.76,0.55034
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,44,26510.0,0.1849,26493.56,0.880564
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,45,26510.29,0.18895,26493.05,0.387
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,46,26510.36,0.019705,26493.03,0.474314
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,47,26511.04,0.18895,26493.01,0.039394
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,48,26511.7,0.104145,26492.78,0.080135
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,49,26511.76,0.18895,26492.25,0.679197
3,1692832940850,2023-08-23T23:22:20.850Z,,BTC/USDT,50,26511.97,0.00075,26492.24,1.131987
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,1,26502.01,1.097934,26502.0,3.724122
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,2,26502.59,0.616622,26501.97,0.00075
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,3,26503.0,0.05,26501.3,0.05
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,4,26503.03,0.015093,26500.46,0.227082
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,5,26503.98,0.001132,26500.45,0.378466
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,6,26503.99,0.110941,26500.44,0.001
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,7,26504.0,0.1849,26500.0,0.002
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,8,26504.01,0.029583,26499.97,0.00075
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,9,26504.05,0.12,26499.16,0.016422
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,10,26504.2,0.03,26498.94,0.65
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,11,26505.2,0.754268,26498.93,0.153565
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,12,26505.26,0.568839,26498.79,0.629958
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,13,26505.27,0.156983,26498.69,0.036
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,14,26505.28,0.000141,26498.62,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,15,26505.38,0.05,26498.4,0.8716
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,16,26505.58,0.94805,26498.37,0.011246
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,17,26505.65,0.01,26498.36,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,18,26505.73,0.12,26498.1,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,19,26505.97,0.00075,26497.98,0.157151
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,20,26506.0,0.1849,26497.97,0.00075
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,21,26506.48,0.011327,26497.84,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,22,26506.56,0.550571,26497.64,0.018054
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,23,26506.57,0.91761,26497.58,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,24,26506.77,0.849008,26497.32,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,25,26506.95,0.05,26497.22,0.001132
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,26,26507.17,0.030381,26497.21,0.176
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,27,26507.57,0.524298,26497.1,0.055698
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,28,26507.58,0.87382,26497.06,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,29,26507.65,0.18895,26496.8,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,30,26507.91,0.18895,26496.79,0.55057
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,31,26507.94,0.075646,26496.78,0.91761
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,32,26507.97,0.00112,26496.66,0.196809
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,33,26508.0,0.1849,26496.54,0.18895
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,34,26508.17,0.18895,26496.43,0.10245
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,35,26508.41,0.284595,26495.97,0.00075
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,36,26508.42,0.474314,26495.8,0.568833
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,37,26508.43,0.18895,26495.79,0.94805
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,38,26508.44,0.056038,26495.67,0.015033
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,39,26508.82,0.18895,26495.66,0.754268
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,40,26509.1,0.001132,26495.59,0.017238
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,41,26509.52,0.18895,26494.51,0.001132
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,42,26509.76,0.173,26494.22,0.07542
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,43,26509.96,0.161203,26493.97,0.00075
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,44,26509.97,0.00075,26493.76,0.55034
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,45,26510.0,0.1849,26493.56,0.880564
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,46,26510.29,0.18895,26493.05,0.387
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,47,26510.36,0.019705,26493.03,0.474314
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,48,26511.04,0.18895,26493.01,0.039394
4,1692832940951,2023-08-23T23:22:20.951Z,,BTC/USDT,49,26511.7,0.104145,26492.78,0.080135
